Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
ITF MEN - SINGLES M15 Karuizawa (Japan),clay,header
ITF MEN - SINGLES M15 Tsukuba (Japan),hard,header
ITF MEN - SINGLES M15 Tanagura (Japan),hard,header
ITF MEN - SINGLES M15 Tsukuba (Japan),hard,header
ITF MEN - SINGLES M15 Tanagura (Japan),hard,header
24.10.2024,Sugaya Y.,1,,,,,,[],[],[],[],[],0
24.10.2024,Okamura I.,2,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Tokyo 2 (Japan),hard,header
10.07.2024,Sugaya Y.,1,,,,,,[],[],[],[],[],0
10.07.2024,Ichikawa T.,2,,,,,,[],[],[],[],[],0
ITF MEN - SINGLES M15 Karuizawa (Japan),clay,header
01.06.2024,Sugaya Y.,0,,,,,,[],[],[],[],[],0
01.06.2024,Uchida K.,2,,,,,,[],[],[],[],[],0
01.06.2024,Sugaya Y.,2,,,,,,[],[],[],[],[],0
01.06.2024,Shin W.,1,,,,,,[],[],[],[],[],0
30.05.2024,Sugaya Y.,2,,,,,,[],[],[],[],[],0
30.05.2024,Isomura K.,1,,,,,,[],[],[],[],[],0
29.05.2024,Sugaya Y.,2,,,,,,[],[],[],[],[],0
29.05.2024,Nakagawa S.,1,,,,,,[],[],[],[],[],0
CHALLENGER MEN - SINGLES Yokohama (Japan) - Qualification,hard,header
19.11.2023,Sugaya Y.,0,,,,,,0,2,57%,64% (18/28),33% (7/21),20% (1/5),24% (9/38),47% (8/17),20% (1/5),51% (25/49),31% (17/55),40% (42/104),56% (5/9),11% (1/9),33% (6/18),[],[],[],[],[],0
19.11.2023,Uchiyama Y.,2,,,,,,8,0,69%,76% (29/38),53% (9/17),80% (4/5),36% (10/28),67% (14/21),80% (4/5),69% (38/55),49% (24/49),60% (62/104),89% (8/9),44% (4/9),67% (12/18),[],[],[],[],[],0
CHALLENGER MEN - SINGLES Yokohama (Japan) - Qualification,hard,header
30.10.2022,Sugaya Y.,0,,,,,,1,4,61%,51% (19/37),38% (9/24),60% (6/10),21% (7/33),40% (8/20),0% (0/2),47% (28/60),28% (15/53),38% (43/113),43% (3/7),0% (0/8),20% (3/15),[],[],[],[],[],0
30.10.2022,Hong S. C.,2,,,,,,7,1,62%,79% (26/33),60% (12/20),100% (2/2),49% (18/37),63% (15/24),40% (4/10),72% (38/53),53% (32/60),62% (70/113),100% (8/8),57% (4/7),80% (12/15),[],[],[],[],[],0
