Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
ITF MEN - SINGLES :  M15 Umag (Croatia),clay,header
ITF MEN - SINGLES :  M15 Grodzisk Mazowiecki (Poland),clay,header
ITF MEN - SINGLES :  M15 Bol (Croatia),clay,header
CHALLENGER MEN - SINGLES :  Porto Alegre (Brazil) - Qualification,clay,header
ITF MEN - SINGLES :  M15 Umag (Croatia),clay,header
ITF MEN - SINGLES :  M15 Grodzisk Mazowiecki (Poland),clay,header
ITF MEN - SINGLES :  M15 Bol (Croatia),clay,header
CHALLENGER MEN - SINGLES :  Porto Alegre (Brazil) - Qualification,clay,header
ITF MEN - SINGLES :  M15 Umag (Croatia),clay,header
ITF MEN - SINGLES :  M15 Grodzisk Mazowiecki (Poland),clay,header
ITF MEN - SINGLES :  M15 Bol (Croatia),clay,header
CHALLENGER MEN - SINGLES :  Porto Alegre (Brazil) - Qualification,clay,header
ITF MEN - SINGLES :  M15 Umag (Croatia),clay,header
ITF MEN - SINGLES :  M15 Grodzisk Mazowiecki (Poland),clay,header
ITF MEN - SINGLES :  M15 Bol (Croatia),clay,header
CHALLENGER MEN - SINGLES :  Porto Alegre (Brazil) - Qualification,clay,header
30.04. 03:15,Decamps G.,1,1,6,4,,,1,5,63%,59% (30/51),47% (14/30),58% (7/12),32% (17/53),53% (26/49),31% (4/13),54% (44/81),42% (43/102),48% (87/183),2,0,58% (7/12),31% (4/13),44% (11/25),[],"['2', '0', '6', '2']","['1', '1', '3', '3']",[],[],2.70
30.04. 03:15,Sell K.,2,6,2,6,,,8,3,52%,68% (36/53),47% (23/49),69% (9/13),41% (21/51),53% (16/30),42% (5/12),58% (59/102),46% (37/81),52% (96/183),8,0,69% (9/13),42% (5/12),56% (14/25),"['3', '1', '5', '1']",[],"['1', '0', '3', '2', '5', '4']",[],[],1.44
28.04. 23:55,Decamps G.,2,6,6,,,,1,4,48%,74% (17/23),48% (12/25),50% (2/4),53% (17/32),69% (18/26),67% (6/9),60% (29/48),60% (35/58),60% (64/106),8,0,75% (6/8),67% (6/9),71% (12/17),"['2', '3', '4', '3', '6', '3']","['2', '0', '4', '0', '6', '2']",[],[],[],1.04
28.04. 23:55,Remondy Pagotto V. H.,0,3,2,,,,0,1,55%,47% (15/32),31% (8/26),33% (3/9),26% (6/23),52% (13/25),50% (2/4),40% (23/58),40% (19/48),40% (42/106),2,0,33% (3/9),25% (2/8),29% (5/17),"['2', '0']","['1', '4']",[],[],[],10.90
CHALLENGER MEN - SINGLES :  Concepcion (Chile) - Qualification,clay,header
22.04. 23:45,Decamps G.,0,4,4,,,,2,1,77%,45% (21/47),36% (5/14),45% (5/11),40% (19/48),56% (14/25),44% (4/9),43% (26/61),45% (33/73),44% (59/134),2,0,40% (4/10),40% (4/10),40% (8/20),"['1', '0', '3', '4']","['1', '0', '3', '0']",[],[],[],1.64
22.04. 23:45,Sakellaridis S.,2,6,6,,,,4,2,66%,60% (29/48),44% (11/25),56% (5/9),55% (26/47),64% (9/14),55% (6/11),55% (40/73),57% (35/61),56% (75/134),8,0,60% (6/10),60% (6/10),60% (12/20),"['2', '2', '4', '2', '6', '4']","['1', '3', '4', '4', '6', '4']",[],[],[],2.20
22.04. 00:30,Decamps G.,2,6,6,,,,1,6,70%,72% (28/39),59% (10/17),75% (3/4),43% (9/21),54% (14/26),100% (4/4),68% (38/56),49% (23/47),59% (61/103),8,0,89% (8/9),50% (4/8),71% (12/17),"['1', '1', '3', '1']","['2', '1', '5', '2']",[],[],[],1.03
22.04. 00:30,Bancalari A.,0,3,2,,,,2,3,45%,57% (12/21),46% (12/26),0% (0/4),28% (11/39),41% (7/17),25% (1/4),51% (24/47),32% (18/56),41% (42/103),2,1,50% (4/8),11% (1/9),29% (5/17),"['1', '0']",[],[],[],[],9.65
ITF MEN - SINGLES :  M15 Santiago (Chile),clay,header
ITF MEN - SINGLES :  M15 Heraklion 4 (Greece),hard,header
ITF MEN - SINGLES :  M15 Heraklion 3 (Greece),hard,header
ITF MEN - SINGLES :  M15 Les Franqueses del Valles (Spain),hard,header
ITF MEN - SINGLES :  M15 Nakhon Si Thammarat 2 (Thailand),hard,header
ITF MEN - SINGLES :  M15 Nakhon Si Thammarat (Thailand),hard,header
ITF MEN - SINGLES :  M15 Veigy-Foncenex (France),hard,header
ITF MEN - SINGLES :  M15 Zahra 3 (Kuwait),hard,header
ITF MEN - SINGLES :  M15 Zahra 2 (Kuwait),hard,header
CHALLENGER MEN - SINGLES :  Temuco (Chile),hard,header
29.11.2023,Decamps G.,1,7^8,4,6^4,,,1,5,66%,63% (45/71),44% (16/36),40% (4/10),33% (20/61),48% (23/48),71% (5/7),57% (61/107),39% (43/109),48% (104/216),65% (11/17),29% (5/17),47% (16/34),"['2', '1']","['2', '2', '3', '3']","['2', '0', '3', '1']",[],[],1.71
29.11.2023,Bicknell B.,2,6^6,6,7^7,,,2,5,56%,67% (41/61),52% (25/48),29% (2/7),37% (26/71),56% (20/36),60% (6/10),61% (66/109),43% (46/107),52% (112/216),71% (12/17),35% (6/17),53% (18/34),"['2', '2']","['1', '0', '3', '2', '5', '4']","['1', '2', '2', '3']",[],[],2.05
CHALLENGER MEN - SINGLES :  Temuco (Chile) - Qualification,hard,header
27.11.2023,Decamps G.,2,6,6,,,,2,0,79%,76% (25/33),78% (7/9),100% (4/4),47% (21/45),76% (16/21),38% (5/13),76% (32/42),56% (37/66),64% (69/108),100% (7/7),71% (5/7),86% (12/14),"['1', '0', '3', '0', '5', '0']","['1', '0', '3', '0']",[],[],[],1.45
27.11.2023,Huertas Del Pino C.,0,0,2,,,,0,3,68%,53% (24/45),24% (5/21),62% (8/13),24% (8/33),22% (2/9),0% (0/4),44% (29/66),24% (10/42),36% (39/108),29% (2/7),0% (0/7),14% (2/14),[],[],[],[],[],2.64
26.11.2023,Decamps G.,2,6,6,,,,2,5,47%,83% (15/18),60% (12/20),50% (1/2),72% (13/18),86% (12/14),86% (6/7),71% (27/38),78% (25/32),74% (52/70),86% (6/7),86% (6/7),86% (12/14),"['1', '0', '3', '0', '4', '1']","['1', '0', '3', '0', '5', '0']",[],[],[],1.01
26.11.2023,Castro C.,0,2,0,,,,0,3,56%,28% (5/18),14% (2/14),14% (1/7),17% (3/18),40% (8/20),50% (1/2),22% (7/32),29% (11/38),26% (18/70),14% (1/7),14% (1/7),14% (2/14),"['1', '3']",[],[],[],[],14.00
CHALLENGER MEN - SINGLES :  Brasilia (Brazil) - Qualification,hard,header
19.11.2023,Decamps G.,1,1,6,6^3,,,7,9,57%,75% (36/48),56% (20/36),25% (1/4),23% (13/57),39% (11/28),33% (2/6),67% (56/84),28% (24/85),47% (80/169),79% (11/14),14% (2/14),46% (13/28),[],"['1', '1', '4', '2']",[],[],[],1.45
19.11.2023,Sakamoto P.,2,6,3,7^7,,,4,0,67%,77% (44/57),61% (17/28),67% (4/6),25% (12/48),44% (16/36),75% (3/4),72% (61/85),33% (28/84),53% (89/169),86% (12/14),21% (3/14),54% (15/28),"['3', '1', '5', '1']","['1', '0']",[],[],[],2.64
CHALLENGER MEN - SINGLES :  Drummondville (Canada) - Qualification,hard,header
13.11.2023,Decamps G.,1,3,6,1,,,1,8,48%,68% (25/37),33% (13/40),46% (6/13),38% (24/64),53% (16/30),29% (4/14),49% (38/77),43% (40/94),46% (78/171),46% (6/13),31% (4/13),38% (10/26),"['3', '4']","['2', '0', '6', '4']","['1', '1']",[],[],1.08
13.11.2023,George B. T.,2,6,4,6,,,1,5,68%,63% (40/64),47% (14/30),71% (10/14),32% (12/37),68% (27/40),54% (7/13),57% (54/94),51% (39/77),54% (93/171),69% (9/13),54% (7/13),62% (16/26),"['4', '2', '5', '3']","['4', '5']","['1', '0', '2', '1', '4', '1', '6', '1']",[],[],6.93
CHALLENGER MEN - SINGLES :  Calgary (Canada) - Qualification,hard,header
06.11.2023,Decamps G.,0,3,4,,,,0,4,60%,59% (22/37),48% (12/25),63% (5/8),23% (10/43),50% (6/12),33% (1/3),55% (34/62),29% (16/55),43% (50/117),67% (6/9),10% (1/10),37% (7/19),"['1', '0']",[],[],[],[],1.22
06.11.2023,Jones B.,2,6,6,,,,5,3,78%,77% (33/43),50% (6/12),67% (2/3),41% (15/37),52% (13/25),38% (3/8),71% (39/55),45% (28/62),57% (67/117),90% (9/10),33% (3/9),63% (12/19),"['1', '1', '4', '2']","['1', '0']",[],[],[],4.02
ITF MEN - SINGLES :  M15 Heraklion 4 (Greece),hard,header
ITF MEN - SINGLES :  M15 Heraklion 3 (Greece),hard,header
ITF MEN - SINGLES :  M15 Sharm ElSheikh 12 (Egypt),hard,header
CHALLENGER MEN - SINGLES :  Rennes (France) - Qualification,hard,header
11.09.2023,Decamps G.,0,5,6^5,,,,0,5,63%,73% (40/55),44% (14/32),77% (10/13),18% (8/44),55% (23/42),22% (2/9),62% (54/87),36% (30/84),49% (84/171),75% (9/12),17% (2/12),46% (11/24),"['3', '2']","['1', '0']",[],[],[],2.63
11.09.2023,Debru G.,2,7,7^7,,,,6,5,51%,82% (36/44),45% (19/42),78% (7/9),27% (15/55),56% (18/32),23% (3/13),64% (54/84),38% (33/87),51% (87/171),83% (10/12),25% (3/12),54% (13/24),"['5', '5', '7', '5']","['5', '5']",[],[],[],1.45
10.09.2023,Decamps G.,2,6,6,,,,4,1,60%,68% (21/31),62% (13/21),50% (1/2),38% (16/42),68% (17/25),67% (4/6),65% (34/52),49% (33/67),56% (67/119),89% (8/9),40% (4/10),63% (12/19),"['1', '0', '2', '1']","['3', '2', '6', '3']",[],[],[],1.22
10.09.2023,Arribage T.,0,4,3,,,,3,4,63%,62% (26/42),32% (8/25),33% (2/6),32% (10/31),38% (8/21),50% (1/2),51% (34/67),35% (18/52),44% (52/119),60% (6/10),11% (1/9),37% (7/19),"['1', '1']",[],[],[],[],4.02
ITF MEN - SINGLES :  M15 Budapest 2 (Hungary),hard,header
ITF MEN - SINGLES :  M15 Budapest (Hungary),hard,header
CHALLENGER MEN - SINGLES :  Barletta (Italy) - Qualification,clay,header
