Date&Time,Name,Final Scores,Set1,Set2,Set3,Set4,Set5,Aces,Double Faults,1st Serve Percentage,1st Serve Points Won,2nd Serve Points Won,Break Points Saved,1st Return Points Won,2nd Return Points Won,Break Points Converted,Winners,Unforced Errors,Net Points Won,Max Points In Row,Service Points Won,Return Points Won,Total Points Won,Max Games In Row,Service Games Won,Return Games Won,Total Games Won,PBP(Set1),PBP(Set2),PBP(Set3),PBP(Set4),PBP(Set5),odds
ITF MEN - SINGLES :  M25 Columbus,hard,header
18.11.2023,Cash R.,0,3,3,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],[],[],[],[],3.10
18.11.2023,Tien L.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['4', '2']","['4', '3', '6', '3']",[],[],[],1.33
17.11.2023,Cash R.,2,6,7^7,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['4', '2', '5', '3']","['1', '0', '4', '5']",[],[],[],1.34
17.11.2023,Sornlaksup P.,0,3,6^2,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['3', '4']","['3', '3', '5', '3']",[],[],[],3.04
16.11.2023,Cash R.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '1', '5', '2']","['1', '0', '3', '0', '6', '3']",[],[],[],1.86
16.11.2023,Sell K.,0,2,3,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[],"['2', '4']",[],[],[],1.85
15.11.2023,Cash R.,2,6,6,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['2', '2', '4', '2', '6', '2']","['2', '0', '4', '0', '6', '2']",[],[],[],1.26
15.11.2023,Cosnet C.,0,2,2,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"['1', '0']","['2', '5']",[],[],[],3.56
CHALLENGER MEN - SINGLES :  Columbus (USA) - Qualification,hard,header
18.09.2023,Cash R.,0,4,3,,,,2,1,63%,58% (23/40),63% (15/24),57% (4/7),23% (7/31),32% (7/22),0% (0/2),4,59% (38/64),26% (14/53),44% (52/117),1,70% (7/10),0% (0/9),37% (7/19),[],[],[],[],[],1.93
18.09.2023,Gomez F. A.,2,6,6,,,,6,6,58%,77% (24/31),68% (15/22),100% (2/2),43% (17/40),38% (9/24),43% (3/7),6,74% (39/53),41% (26/64),56% (65/117),3,100% (9/9),30% (3/10),63% (12/19),"['4', '3']","['3', '2', '6', '3']",[],[],[],1.80
17.09.2023,Cash R.,2,7,6,,,,1,1,64%,79% (27/34),58% (11/19),50% (1/2),40% (17/43),59% (10/17),57% (4/7),7,72% (38/53),45% (27/60),58% (65/113),4,90% (9/10),40% (4/10),65% (13/20),"['3', '2', '6', '5']","['1', '0', '5', '2']",[],[],[],0
17.09.2023,Nefve A.,0,5,2,,,,7,3,72%,60% (26/43),41% (7/17),43% (3/7),21% (7/34),42% (8/19),50% (1/2),5,55% (33/60),28% (15/53),42% (48/113),2,60% (6/10),10% (1/10),35% (7/20),"['5', '5']",[],[],[],[],0
CHALLENGER MEN - SINGLES :  Columbus 2 (USA),hard,header
21.09.2022,Cash R.,0,3,2,,,,1,3,67%,52% (23/44),32% (7/22),55% (6/11),31% (8/26),37% (7/19),100% (2/2),5,45% (30/66),33% (15/45),41% (45/111),1,38% (3/8),22% (2/9),29% (5/17),"['3', '4']","['2', '2']",[],[],[],4.52
21.09.2022,Gomez E.,2,6,6,,,,4,0,58%,69% (18/26),63% (12/19),0% (0/2),48% (21/44),68% (15/22),45% (5/11),13,67% (30/45),55% (36/66),59% (66/111),4,78% (7/9),63% (5/8),71% (12/17),"['4', '2', '5', '3']","['2', '1', '3', '2', '5', '2']",[],[],[],1.18
CHALLENGER MEN - SINGLES :  Columbus 2 (USA) - Qualification,hard,header
19.09.2022,Cash R.,2,3,7^9,6,,,5,3,64%,65% (41/63),63% (22/35),33% (1/3),25% (14/55),43% (21/49),29% (2/7),5,64% (63/98),34% (35/104),49% (98/202),3,87% (13/15),13% (2/16),48% (15/31),[],"['2', '2']","['4', '3']",[],[],1.73
19.09.2022,Glinka D.,1,6,6^7,4,,,18,3,53%,75% (41/55),57% (28/49),71% (5/7),35% (22/63),37% (13/35),67% (2/3),6,66% (69/104),36% (35/98),51% (104/202),3,88% (14/16),13% (2/15),52% (16/31),"['4', '2']","['1', '0']",[],[],[],2.02
18.09.2022,Cash R.,2,6,6,,,,8,1,66%,83% (29/35),67% (12/18),100% (2/2),16% (5/31),48% (10/21),100% (2/2),9,77% (41/53),29% (15/52),53% (56/105),3,100% (10/10),20% (2/10),60% (12/20),"['4', '3']","['4', '3']",[],[],[],2.28
18.09.2022,McNally J.,0,4,4,,,,7,3,60%,84% (26/31),52% (11/21),0% (0/2),17% (6/35),33% (6/18),0% (0/2),5,71% (37/52),23% (12/53),47% (49/105),1,80% (8/10),0% (0/10),40% (8/20),[],[],[],[],[],1.58
ITF MEN - SINGLES :  M25 Columbus,hard,header
